record_id,title,year,year_earliest,year_latest,century,date,creators,publisher,scale,physical_description,views,subjects,coverage,description,language,holding,rights,doc_type,gallica_typedoc,confidence,matched_signal,matched_labels,matched_queries,url,iiif_manifest,provenance,thumbnail,catalogue_notice,alt_titles,internal_id
btv1b530647344,Nouvelle carte de la Tunisie,1920,1920,1920,20th c.,1920,,A. Taride (Paris),1:900 000,1 flle : en coul. ; 57 x 76 cm,1,Tunisie,,Échelle(s) : 1:900 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE C-4814",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b530647344,https://gallica.bnf.fr/iiif/ark:/12148/btv1b530647344/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b530647344.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40730731h,,IFN-53064734
oai:u-bordeaux-montaigne.fr:340367,"Tunisie Flle. N° IV-B0-C33, Cap Negro / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1922)",1922,1922,1922,20th c.,1922,,"Paris : Institut géographique national , 1922",,1 carte : en coul. ; 53 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340367,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/f3fd291975e3521dc82e6e0c9773e32c2bebae8a.jpg,,,
oai:u-bordeaux-montaigne.fr:340374,"Tunisie Flle. N° X-B1-C33, Nefza / dressé, héliogravé et publié par le Service Géographique de l'Armée (complété en 1922)",1922,1922,1922,20th c.,1922,,"Paris : Service Géographique de l'Armée , 1922",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340374,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/f925e8d100ed505e2ed74c81a48aa6ab2d27948f.jpg,,,
oai:u-bordeaux-montaigne.fr:340436,"Tunisie Flle. N° XL-B5-C34, Gafour / dressé, héliogravé et publié par le Service géographique de l'Armée, en 1922",1922,1922,1922,20th c.,1922,,"Paris : Institut géographique national , 1922",,1 carte : en coul. ; 43 x 66 cm sur flle 55 X 78 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340436,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/84c72004d5783fb1c1a83f1fba7a88f988a408c2.jpg,,,
oai:u-bordeaux-montaigne.fr:340470,"Tunisie Flle. N° LI-B7-C32, Tadjerouine / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1923 (révision partielle de 1923)",1923,1923,1923,20th c.,1923,,"Paris : Institut géographique national , 1923",,"1 carte : en coul. ; 43 X 66, sur flle 53 X 75 cm | environ 79 x 57",,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340470,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/befbd44c43e496f5f7b7ad6839925ea42e5e775c.jpg,,,
oai:u-bordeaux-montaigne.fr:340475,"Tunisie Flle. N° LVI-B7-C37, Sebkra Kelbia / dressé, gravé et publié par le Service géographique de l'Armée (complété en 1923)",1923,1923,1923,20th c.,1923,,"Paris : Institut géographique national , 1923",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340475,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/0b4eb535bf4695ad5b7174e8a1a8e671119237a4.jpg,,,
oai:u-bordeaux-montaigne.fr:340493,"Tunisie Flle. N° LXIV-B8-C37, Sidi El Hani / dressé, héliogravé et publié par le Service géographique de l'Armée (Complété en 1923)",1923,1923,1923,20th c.,1923,,"Paris : Institut géographique national , 1923",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340493,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/17edc8d92424feb45f44e6c8cade139731ab264a.jpg,,,
oai:u-bordeaux-montaigne.fr:340428,"Tunisie Flle. N° XXXII-B4-C33, Souk el Arba / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1923)",1923,1923,1923,20th c.,1923,,"Paris : Institut géographique national , 1923",,1 carte : en coul. ; 43 x 66 cm sur flle 50 X 72 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340428,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/80b23ea9c8bd5f1806cc0cf6320f08eacdfaa7fb.jpg,,,
oai:u-bordeaux-montaigne.fr:340435,"Tunisie Flle. N° XXXIX-B5-C33, Nebeur / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1924",1924,1924,1924,20th c.,1924,,"Paris : Institut géographique national , 1924",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340435,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/041f8aa65e945a424d9c579691060c33892be188.jpg,,,
btv1b8458589d,Compagnie fermière des chemins de fer tunisiens,1925,1925,1925,20th c.,1925,,H. Barrère (Paris),1:1 000 000,1 flle : en coul. ; 29 x 45 cm,1,Tunisie -- Chemins de fer,,Échelle(s) : 1:1 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-8195",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8458589d,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8458589d/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8458589d.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407280481,,IFN-8458589
oai:u-bordeaux-montaigne.fr:340451,"Tunisie Flle N° XLIV-B6-C32, Le Kef / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1924 (complété en 1925)",1925,1925,1925,20th c.,1925,,"Paris : Institut géographique national , 1925",,1 carte : en coul. ; 43 x 67 cm sur flle 56 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,city | country,le kef | tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340451,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/ce44a3d923963ead194523c7e0ba1554e428c21b.jpg,,,
oai:u-bordeaux-montaigne.fr:340471,"Tunisie Flle. N° LII-B1-C33, Ebba Ksour / dressé, héliogravé et publié par le Service géographique de l'Armée en 1925",1925,1925,1925,20th c.,1925,,"Paris : Institut géographique national , 1925",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340471,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/cde717a62f55238f2a796ccc5aec7192e1d3cd46.jpg,,,
oai:u-bordeaux-montaigne.fr:340494,"Tunisie Flle. N° LXV-B8-C38, Djemmal / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1925)",1925,1925,1925,20th c.,1925,,"Paris : Institut géographique national , 1925",,1 carte. : en coul. ; 43 X 67 sur flle 50 x 73 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340494,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/6b150cbf0dd2c9191aca737dcc190936015bbb48.jpg,,,
oai:u-bordeaux-montaigne.fr:340530,"Tunisie Flle. N° LXXXII-B10-C39, Chebba / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1925)",1925,1925,1925,20th c.,1925,,"Paris : Service géographique de l'Armée , 1925",,1 carte : en coul. ; 43 x 66 cm sur flle 50 X 72 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340530,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/216c901913bf7e512cf05636808fd1c8478971b2.jpg,,,
btv1b8458664x,"Carte des chemins de fer de l'Algérie, de la Tunisie et du Maroc",1926,1926,1926,20th c.,1926,,Chaix (Paris),1:3 000 000,1 flle : en coul. ; 72 x 33 cm,1,Algérie -- Chemins de fer,,Échelle(s) : 1:3 000 000,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-8275",domaine public | public domain,map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8458664x,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8458664x/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8458664x.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40710718w,,IFN-8458664
btv1b8458783m,Haïdra [plan des ruines près de la route de Tebessa],1926,1926,1926,20th c.,1926,,[s.n.],,1 flle ; 28 x 46 cm,1,Archéologie | Haïdra -- Fouilles archéologiques -- Antiquité romaine | Tebessa -- Environs,Tunisie | Algérie,,fre,"Bibliothèque nationale de France, département Cartes et plans, GE D-8405",domaine public | public domain,manuscript cartographic resource | document cartographique manuscrit | map | carte | image fixe | image | still image,cartes,high,tunis,country,tunisia | tunisie,https://gallica.bnf.fr/ark:/12148/btv1b8458783m,https://gallica.bnf.fr/iiif/ark:/12148/btv1b8458783m/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/btv1b8458783m.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb407720280,,IFN-8458783
oai:u-bordeaux-montaigne.fr:340488,"Tunisie Flle. N° LIX-B8-C32, Kalaat es Senam / dressé, héliogravé et publié par le Service géographique de l'Armée en 1926",1926,1926,1926,20th c.,1926,,"Paris : Institut géographique national , 1926",,1 carte : en coul. ; 43 x 66 cm sur flle 55 X 95 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340488,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/1a48ddc905373f19599cad2836fa71fd67d34010.jpg,,,
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0001956435,Tunisie physique et administrative,1926,1926,1926,20th c.,1926,Compagnie française des chemins de fer Tunisiens,[éditeur inconnu],,"1:800 000 | 1 carte : ill. en coul. ; 79 x 64 cm, pliée 20 x 16 cm",,Chemins de fer -- Tunisie -- 1900-1945 | Tunisie -- 1881-1956 (Protectorat français) | Cartes,,,fre,"Ville de Paris / BTV, CA 246",domaine public | public domain,image | document cartographique | cartographic resource | carte | map,cartes,high,tunis,country,tunisia | tunisie,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0001956435,,Bibliothèques spécialisées de la Ville de Paris,https://bibliotheques-specialisees.paris.fr/in/rest/Thumb/image?id=p::usmarcdef_0001956435&amp;mat=Map,,,
oai:u-bordeaux-montaigne.fr:340492,"Tunisie Flle. N° LXIII-B8-C36, Kairouan / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1927)",1927,1927,1927,20th c.,1927,,"Paris : Institut géographique national , 1927",,1 carte : en coul. ; 43 x 66 cm sur Flle 50 X 72 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,city | country,kairouan | tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340492,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/9da7c981a848a1034d4872830d46564c951464dc.jpg,,,
oai:u-bordeaux-montaigne.fr:340496,"Tunisie Flle. N° LXVII-B9-C32, Thala / dressé, héliogravé et publié par Service géographique de l'armée en 1927",1927,1927,1927,20th c.,1927,,"Paris : Service géographique de l'armée , 1927",,1 carte : en coul. ; 56 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340496,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/ce34d4d58f928ac3cae354d51b0f4906da953625.jpg,,,
oai:u-bordeaux-montaigne.fr:340510,"Tunisie Flle. N° LXXI-B9-C36, Pavillier / dressé, héliogravé et publié par le Service géographique de l'Armée en 1923 (révision partielle en 1927)",1927,1927,1927,20th c.,1927,,"Paris : Institut géographique national , 1927",,1 carte : en coul. ; 43 x 66 cm sur flle 50 X 72 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340510,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/5f07ce04d25b63280fbb7e6a1c0336166881c505.jpg,,,
oai:u-bordeaux-montaigne.fr:340472,"Tunisie Flle. N° LIII-B7-C34, Maktar / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,1928,1928,20th c.,1928,,"Paris : Service géographique de l'Armée , 1928",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340472,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/c23edc8999e6df83833f7d1a33787add95d04143.jpg,,,
oai:u-bordeaux-montaigne.fr:340489,"Tunisie Flle. N° LX-B8-C33, Aïn El Kseïba / dressé héliogravé et publié par le Service géographique de l'armée en 1928",1928,1928,1928,20th c.,1928,,"Paris : Service géographique de l'armée , 1928",,1 carte : en coul. ; 56 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340489,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/0ba4a6014eeb0fdb7540165d3ff520c8a30df2bc.jpg,,,
oai:u-bordeaux-montaigne.fr:340491,"Tunisie Flle. N° LXII-B8-C35, Pichon / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,1928,1928,20th c.,1928,,"Paris : Institut géographique national , 1928",,"1 carte : en coul. ; 43 x 66 cm, sur flle 50 X 72 cm | environ 79 x 57",,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340491,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/98d6e0ec3be830dcdf967b57cee83b4abafa9d20.jpg,,,
oai:u-bordeaux-montaigne.fr:340508,"Tunisie Flle. N° LXIX-B9-C34, Sbiba / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,1928,1928,20th c.,1928,,"Paris : Institut géographique national , 1928",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340508,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/79af3fd15d5633f351f8582be7757d25e48323c7.jpg,,,
oai:u-bordeaux-montaigne.fr:340507,"Tunisie Flle. N° LXVIII-B9-C33, Ksar Tlili / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,1928,1928,20th c.,1928,,"Paris : Institut géographique national , 1928",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340507,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/d9e4605bb4d92b74db7837eb514577ef9a95b8d9.jpg,,,
oai:u-bordeaux-montaigne.fr:340427,"Tunisie Flle. N° XXXI-B4-C32, Ghardimaou / dressé, héliogravé et publié par le service géographique de l'Armée (complété en 1928)",1928,1928,1928,20th c.,1928,,"Paris : Institut géographique national , 1928",,1 carte : en coul. ; 57 x 76 cm | environ 79 x 57,,,Afrique : Tunisie,,,,,1886:Carte,cartes,high,tunis,country,tunisia | tunisie,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340427,,1886 - Collections patrimoniales numérisées de Bordeaux 3,https://1886.u-bordeaux-montaigne.fr/files/medium/73f8ba420102aa8d88a0ba08970b3d08bbc6f4dd.jpg,,,
bpt6k1100182m,"Atlas colonial français : colonies, protectorats et pays sous mandat / cartes et texte du Commandant P. Pollacchi",1929,1929,1929,20th c.,1929,"Pollacchi, Paul (1862-1937). Auteur du texte | L'Illustration (Éditeur). Éditeur scientifique",l'Illustration (Paris),,"319 p. : photos, cartes en coul. en 56 pl. ; in-4",312,Colonies | Monde -- Colonies françaises | France -- Colonies -- Histoire,Monde,Appartient à l’ensemble documentaire : NmBA001 | Appartient à l’ensemble documentaire : NmBA002 | Appartient à l’ensemble documentaire : MAEDI013 | Appartient à l’ensemble documentaire : MAEDIGen0 | Avec mode texte,fre,"CIRAD, BH_TL MONDE 5",domaine public | public domain,map | carte | atlas | atlas | image fixe | image | still image,cartes,medium,,antiquity | city | country | island | polity | region,beja | ben gardane | bizerte | byzacene | cap bon | carthage | djerba | dougga | ferryville | gabes | gafsa | golfe de gabes | hammamet | kairouan | kasserine | kebili | kelibia | kerkennah | khroumirie | le kef | mahdia | matmata | medenine | monastir | nabeul | nefta | porto farina | regence de tunis | royaume de tunis | sfax | siliana | sousse | tabarka | tataouine | tozeur | tunis | tunisia | tunisie | utique | zaghouan | zarzis,https://gallica.bnf.fr/ark:/12148/bpt6k1100182m,https://gallica.bnf.fr/iiif/ark:/12148/bpt6k1100182m/manifest.json,Gallica,https://gallica.bnf.fr/ark:/12148/bpt6k1100182m.thumbnail,http://catalogue.bnf.fr/ark:/12148/cb40615998z,,
