adm4_pcode,imada,delegation,gouvernorat,area_sqkm,tribe,label_as_printed,source,distance_km,runner_up,runner_up_km
TN315254,Ezzouhour,Sousse Riadh,Sousse,3.71,Zlass,ZLASS,1881 Martel (1965),39.6,Souassi,45.4
TN315452,Ibn Khaldoun,Sousse Sidi Abdelhamid,Sousse,1.73,Zlass,ZLASS,1881 Martel (1965),45.6,Souassi,46.6
TN315453,Ksibet Ech-Chatt,Sousse Sidi Abdelhamid,Sousse,5.53,Souassi,SOUASSI,1881 Martel (1965),44.6,Zlass,47.5
TN315454,Sidi Abdelhamid,Sousse Sidi Abdelhamid,Sousse,2.44,Souassi,SOUASSI,1881 Martel (1965),45.3,Zlass,48.1
TN315451,Taieb M'Hiri,Sousse Sidi Abdelhamid,Sousse,2.72,Zlass,ZLASS,1881 Martel (1965),44.5,Souassi,46.8
TN316652,Ksibet Sousse,Zaouia Ksiba Thraya,Sousse,11.8,Souassi,SOUASSI,1881 Martel (1965),40.9,Zlass,44.6
TN316653,Thrayet,Zaouia Ksiba Thraya,Sousse,9.05,Souassi,SOUASSI,1881 Martel (1965),41.3,Zlass,47.5
TN316651,Zaouit Sousse,Zaouia Ksiba Thraya,Sousse,16.18,Zlass,ZLASS,1881 Martel (1965),43.4,Souassi,44.2
TN535451,Bir Lahmar Est,Bir Lahmar,Tataouine,69.25,Ouerghemma,Ouergama,1881 Lasailly,24.4,Hazem,62.6
TN535452,Bir Lahmar Ouest,Bir Lahmar,Tataouine,15.55,Ouerghemma,Ouergama,1881 Lasailly,25.2,Hazem,58.3
TN535454,El Argoub,Bir Lahmar,Tataouine,20.31,Ouerghemma,Ouergama,1881 Lasailly,35.7,Hazem,65.7
TN535457,El Bassatine,Bir Lahmar,Tataouine,15.92,Ouerghemma,Ouergama,1881 Lasailly,21.4,Hazem,58.3
TN535456,El Medina,Bir Lahmar,Tataouine,56.78,Ouerghemma,Ouergama,1881 Lasailly,29.6,Hazem,65.9
TN535455,Grager,Bir Lahmar,Tataouine,37.26,Ouerghemma,Ouergama,1881 Lasailly,33.5,Hazem,66.1
TN535453,Sened,Bir Lahmar,Tataouine,29.29,Ouerghemma,Ouergama,1881 Lasailly,28.7,Hazem,60.8
TN535651,Dhehbia Est,Dhiba,Tataouine,1132.48,,,,105.1,Ouerghemma,135.1
TN535652,Dhehbia Ouest,Dhiba,Tataouine,1971.34,,,,159.1,Ouerghemma,176.1
TN535555,El Ferch,Ghomrassen,Tataouine,55.24,Ouerghemma,Ouergama,1881 Lasailly,49.2,Hazem,78.6
TN535554,El Ghordhab,Ghomrassen,Tataouine,91.71,Ouerghemma,Ouergama,1881 Lasailly,34.3,Hazem,71.5
TN535552,El Ouaha,Ghomrassen,Tataouine,0.8,Ouerghemma,Ouergama,1881 Lasailly,40.2,Hazem,70.1
TN535553,Ezzouhour,Ghomrassen,Tataouine,1.79,Ouerghemma,Ouergama,1881 Lasailly,40.2,Hazem,69.7
TN535551,Ghomrassen,Ghomrassen,Tataouine,1.16,Ouerghemma,Ouergama,1881 Lasailly,39.6,Hazem,70.0
TN535556,Guermassa,Ghomrassen,Tataouine,319.98,Ouerghemma,Ouergama,1881 Lasailly,54.3,Merazig,62.9
TN535557,Ksar El Haddada,Ghomrassen,Tataouine,47.87,Ouerghemma,Ouergama,1881 Lasailly,36.2,Hazem,64.0
TN535559,Ksar El Mourabitine,Ghomrassen,Tataouine,46.77,Ouerghemma,Ouergama,1881 Lasailly,41.0,Hazem,74.1
TN535558,Nouvelle Medina,Ghomrassen,Tataouine,114.13,Ouerghemma,Ouergama,1881 Lasailly,42.6,Hazem,68.5
TN535560,Oued El Khil,Ghomrassen,Tataouine,12.97,Ouerghemma,Ouergama,1881 Lasailly,31.5,Hazem,60.1
TN535755,Bir Amir,Remada,Tataouine,3588.66,,,,71.9,Merazig,75.6
TN535756,Borj El Khadhra,Remada,Tataouine,10699.82,,,,249.7,Merazig,255.4
TN535754,Kenbout,Remada,Tataouine,1090.24,,,,129.5,Ouerghemma,131.5
TN535757,Meghani,Remada,Tataouine,489.33,,,,97.2,Ouerghemma,120.4
TN535753,Nekrif,Remada,Tataouine,685.81,,,,127.1,Ouerghemma,144.1
TN535751,Remada Est,Remada,Tataouine,848.08,,,,91.4,Ouerghemma,106.8
TN535752,Remada Ouest,Remada,Tataouine,9769.73,,,,130.8,Merazig,136.4
TN535358,Beni Mehira Est,Samar,Tataouine,241.08,,,,62.0,Ouerghemma,98.4
TN535353,El Ghariani,Samar,Tataouine,186.01,Ouerghemma,OUERGHAMMA,1881 Martel (1965),22.3,Hazem,104.7
TN535355,El Morra,Samar,Tataouine,393.92,,,,65.1,Ouerghemma,104.4
TN535354,Errahech,Samar,Tataouine,96.52,Ouerghemma,OUERGHAMMA,1881 Martel (1965),28.2,Hazem,109.3
TN535351,Kerchaou,Samar,Tataouine,122.24,Ouerghemma,OUERGHAMMA,1881 Martel (1965),18.4,Hazem,88.5
TN535356,Ksar Aoun,Samar,Tataouine,440.49,,,,61.9,Ouerghemma,99.8
TN535357,Ksar Mehira,Samar,Tataouine,342.61,,,,64.2,Ouerghemma,99.5
TN535352,Smar,Samar,Tataouine,167.09,Ouerghemma,OUERGHAMMA,1881 Martel (1965),15.2,Hazem,97.1
TN535165,Beni Belal,Tataouine Nord,Tataouine,83.11,Ouerghemma,OUERGHAMMA,1881 Martel (1965),36.5,Hazem,92.1
TN535155,Berourmet,Tataouine Nord,Tataouine,9.61,Ouerghemma,OUERGHAMMA,1881 Martel (1965),46.2,Hazem,82.7
TN535163,El Galaa Est,Tataouine Nord,Tataouine,392.06,,,,63.0,Ouerghemma,82.8
TN535164,El Galaa Ouest,Tataouine Nord,Tataouine,302.92,,,,68.7,Ouerghemma,82.2
TN535158,El Maouna,Tataouine Nord,Tataouine,135.63,Ouerghemma,OUERGHAMMA,1881 Martel (1965),25.6,Hazem,83.2
TN535153,En-Nasr,Tataouine Nord,Tataouine,0.66,Ouerghemma,OUERGHAMMA,1881 Martel (1965),47.9,Hazem,85.8
TN535151,En-Nozha,Tataouine Nord,Tataouine,0.76,Ouerghemma,OUERGHAMMA,1881 Martel (1965),48.4,Hazem,85.8
TN535162,Essaada,Tataouine Nord,Tataouine,156.9,Ouerghemma,OUERGHAMMA,1881 Martel (1965),34.6,Hazem,100.0
TN535152,Ettadhamen,Tataouine Nord,Tataouine,1.51,Ouerghemma,OUERGHAMMA,1881 Martel (1965),48.7,Hazem,87.1
TN535159,Ezzahra,Tataouine Nord,Tataouine,1325.19,,,,66.4,Ouerghemma,96.3
TN535160,Gattoufa,Tataouine Nord,Tataouine,70.12,Ouerghemma,OUERGHAMMA,1881 Martel (1965),41.4,Hazem,88.5
TN535161,Khetma,Tataouine Nord,Tataouine,94.0,Ouerghemma,OUERGHAMMA,1881 Martel (1965),41.4,Hazem,96.1
TN535154,Oued El Gemah,Tataouine Nord,Tataouine,0.95,Ouerghemma,OUERGHAMMA,1881 Martel (1965),48.2,Hazem,87.3
TN535157,Oued El Ghar,Tataouine Nord,Tataouine,186.73,Ouerghemma,OUERGHAMMA,1881 Martel (1965),37.0,Hazem,81.5
TN535156,Telelt,Tataouine Nord,Tataouine,78.31,Ouerghemma,Ouergama,1881 Lasailly,46.9,Hazem,79.8
TN535265,Beni Barka-Tounket,Tataouine Sud,Tataouine,33.19,Ouerghemma,OUERGHAMMA,1881 Martel (1965),49.6,Hazem,90.7
TN535264,Bir Thalathine,Tataouine Sud,Tataouine,308.85,,,,73.2,Ouerghemma,79.4
TN535259,Chenini,Tataouine Sud,Tataouine,200.49,Ouerghemma,Ouergama,1881 Lasailly,57.9,Merazig,73.9
TN535256,Cite El Barr,Tataouine Sud,Tataouine,1.84,Ouerghemma,OUERGHAMMA,1881 Martel (1965),51.2,Hazem,87.1
TN535260,Eddouiret,Tataouine Sud,Tataouine,289.32,,,,74.2,Ouerghemma,75.0
TN535254,El Maztouria Nord,Tataouine Sud,Tataouine,13.54,Ouerghemma,OUERGHAMMA,1881 Martel (1965),51.7,Hazem,93.6
TN535253,El Maztouria Sud,Tataouine Sud,Tataouine,12.69,Ouerghemma,OUERGHAMMA,1881 Martel (1965),53.0,Hazem,96.6
TN535261,El Mesreb,Tataouine Sud,Tataouine,118.29,Ouerghemma,OUERGHAMMA,1881 Martel (1965),57.5,Hazem,91.2
TN535262,Erroghba,Tataouine Sud,Tataouine,3.2,Ouerghemma,OUERGHAMMA,1881 Martel (1965),52.9,Hazem,88.6
TN535255,Gharghar,Tataouine Sud,Tataouine,0.81,Ouerghemma,OUERGHAMMA,1881 Martel (1965),50.7,Hazem,87.6
TN535257,Ksar El Moukabala,Tataouine Sud,Tataouine,1.48,Ouerghemma,OUERGHAMMA,1881 Martel (1965),50.9,Hazem,86.4
TN535258,Nouvelle Chnini,Tataouine Sud,Tataouine,206.88,,,,61.9,Ouerghemma,69.7
TN535263,Ras El Ouedi,Tataouine Sud,Tataouine,707.76,,,,82.8,Ouerghemma,83.8
TN535252,Tataouine Superieure,Tataouine Sud,Tataouine,0.73,Ouerghemma,OUERGHAMMA,1881 Martel (1965),50.4,Hazem,87.2
TN535251,Tataouine Ville,Tataouine Sud,Tataouine,0.77,Ouerghemma,OUERGHAMMA,1881 Martel (1965),48.7,Hazem,85.8
TN625255,Bou Helal,Degueche,Tozeur,57.24,,,,73.4,Troud,93.3
TN625257,Chakmou,Degueche,Tozeur,456.21,,,,89.9,Troud,90.3
TN625251,Degach Nord,Degueche,Tozeur,0.69,,,,74.0,Troud,85.3
TN625252,Degach Sud,Degueche,Tozeur,105.07,,,,64.3,Troud,83.3
TN625258,Dghoumes,Degueche,Tozeur,456.01,,,,78.2,Hammama,88.6
TN625256,El Hamma,Degueche,Tozeur,124.59,,,,81.2,Gherib,81.8
TN625254,El Mahassen,Degueche,Tozeur,55.21,,,,70.2,Troud,92.7
TN625259,En-Namlat,Degueche,Tozeur,2.2,,,,73.0,Troud,80.5
TN625253,Sebaa Abar,Degueche,Tozeur,151.01,,,,67.4,Troud,88.3
TN625553,Ain Ouled El Ggerissi,Hazoua,Tozeur,592.77,Troud,TROUD,1881 Martel (1965),30.7,Gherib,40.0
TN625552,Hattem,Hazoua,Tozeur,577.69,Troud,TROUD,1881 Martel (1965),41.8,Gherib,76.0
TN625551,Hazoua,Hazoua,Tozeur,85.79,Troud,TROUD,1881 Martel (1965),26.1,Gherib,58.5
TN625452,01 Juin,Nefta,Tozeur,28.25,Troud,TROUD,1881 Martel (1965),59.4,Gherib,59.6
TN625451,Chafai Ech-Cherif,Nefta,Tozeur,430.89,Troud,TROUD,1881 Martel (1965),59.8,Gherib,72.7
TN625455,El Ayoun,Nefta,Tozeur,672.56,Gherib,GHERIB,1881 Martel (1965),36.9,Troud,55.3
TN625458,El Khadar Ben Houssine,Nefta,Tozeur,157.49,Troud,TROUD,1881 Martel (1965),51.2,Gherib,73.6
TN625453,El Ouaha,Nefta,Tozeur,334.64,Troud,TROUD,1881 Martel (1965),37.7,Gherib,43.6
TN625457,El-Assil,Nefta,Tozeur,0.14,Troud,TROUD,1881 Martel (1965),51.2,Gherib,60.3
TN625454,Es-Seni,Nefta,Tozeur,13.09,Troud,TROUD,1881 Martel (1965),50.5,Gherib,56.2
TN625456,Ettahir,Nefta,Tozeur,0.08,Troud,TROUD,1881 Martel (1965),51.7,Gherib,59.6
TN625354,Ain El Karma,Tamaghza,Tozeur,130.62,,,,71.2,Hammama,83.9
TN625352,Chebika,Tamaghza,Tozeur,664.89,,,,78.9,Brarchas,86.4
TN625356,Er-Remitha,Tamaghza,Tozeur,19.64,,,,67.6,Nemencha,87.4
TN625355,Foum El Khangua,Tamaghza,Tozeur,65.7,,,,72.5,Troud,91.1
TN625353,Midas,Tamaghza,Tozeur,23.62,,,,67.4,Nemencha,88.6
TN625351,Tameghza,Tamaghza,Tozeur,34.67,,,,71.6,Nemencha,92.4
TN625158,Cite L'Aeroport,Tozeur,Tozeur,296.7,,,,72.9,Gherib,74.9
TN625159,Ech-Chabia,Tozeur,Tozeur,22.16,,,,60.8,Troud,66.0
TN625157,El Ezdihar,Tozeur,Tozeur,16.64,,,,69.0,Troud,76.9
TN625153,El Habaila,Tozeur,Tozeur,0.23,,,,64.5,Troud,74.6
TN625154,El Haouadef,Tozeur,Tozeur,187.59,Gherib,GHERIB,1881 Martel (1965),55.7,Troud,78.7
TN625155,El Keitna,Tozeur,Tozeur,0.46,,,,65.5,Troud,75.1
TN625160,El-Hadher,Tozeur,Tozeur,281.16,Gherib,GHERIB,1881 Martel (1965),50.9,Troud,69.0
TN625152,Ez-Zebda,Tozeur,Tozeur,0.1,,,,64.8,Troud,74.8
TN625151,Masghouna,Tozeur,Tozeur,0.15,,,,64.9,Troud,74.6
TN625156,Ras Draa-Helba,Tozeur,Tozeur,12.37,,,,68.9,Troud,78.9
TN115351,Bab El Bhar,Bab Bhar,Tunis,0.44,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.2,Riah,32.7
TN115355,Habib Thameur,Bab Bhar,Tunis,1.87,Ouled Khiar,Oulad Khiar,1853 Pellissier,30.1,Riah,35.0
TN115357,Hedi Chaker,Bab Bhar,Tunis,0.37,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.9,Riah,34.1
TN115353,Lac De Tunis,Bab Bhar,Tunis,5.82,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.9,Riah,34.0
TN115352,Les Jardins,Bab Bhar,Tunis,1.74,Ouled Khiar,Oulad Khiar,1853 Pellissier,30.2,Riah,34.7
TN115354,Mongi Slim,Bab Bhar,Tunis,0.33,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.0,Riah,33.4
TN115358,Sidi El Bahri,Bab Bhar,Tunis,0.13,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.5,Riah,33.7
TN115356,Taieb El M'Hiri,Bab Bhar,Tunis,0.33,Ouled Khiar,Oulad Khiar,1853 Pellissier,30.8,Trabelsi,34.6
TN115455,Bab El Assel,Bab Souika,Tunis,0.18,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.5,Riah,33.4
TN115452,Bab El Khadra,Bab Souika,Tunis,0.18,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.5,Riah,33.6
TN115453,Bab Saadoun,Bab Souika,Tunis,0.1,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.8,Riah,32.8
TN115458,Bab Sidi Abdessalem,Bab Souika,Tunis,0.08,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.2,Riah,33.1
TN115457,Bab Souika,Bab Souika,Tunis,0.08,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.1,Riah,33.2
TN115454,Borj Zouara,Bab Souika,Tunis,1.07,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.4,Riah,32.2
TN115456,El Halfaouine,Bab Souika,Tunis,0.12,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.0,Riah,33.0
TN115460,Hammam El Rmimi,Bab Souika,Tunis,0.09,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.3,Riah,33.4
TN115461,Sidi Djebali,Bab Souika,Tunis,0.09,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.7,Riah,32.8
TN115451,Tronja,Bab Souika,Tunis,0.11,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.0,Riah,33.3
TN115459,Zaouiet El Bekria,Bab Souika,Tunis,0.07,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.0,Riah,32.8
TN116056,Bonne Residence,Bardo,Tunis,0.5,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.1,Riah,31.6
TN116055,Bou-Choucha,Bardo,Tunis,0.47,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.7,Trabelsi,32.1
TN116061,El Bassatine,Bardo,Tunis,0.34,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.2,Trabelsi,31.1
TN116058,El Fath,Bardo,Tunis,0.38,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.0,Riah,30.1
TN116054,El Hadika,Bardo,Tunis,0.29,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.8,Riah,31.2
TN116062,Es-Saada,Bardo,Tunis,0.37,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.6,Riah,29.6
TN116064,Ibn Sina,Bardo,Tunis,0.28,Trabelsi,Trabelsi,1881 Lasailly,28.8,Ouled Khiar,29.8
TN116057,Khaznadar,Bardo,Tunis,0.98,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.6,Riah,30.6
TN116063,Ksar-El Bortal,Bardo,Tunis,0.51,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.5,Trabelsi,29.6
TN116059,Ksar-Said,Bardo,Tunis,0.76,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.2,Trabelsi,30.3
TN116060,Ksar-Said II,Bardo,Tunis,0.33,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.2,Trabelsi,29.3
TN116051,Le Bardo,Bardo,Tunis,0.51,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.7,Trabelsi,31.5
TN116052,Le Bardo Nord,Bardo,Tunis,0.65,Ouled Khiar,Oulad Khiar,1853 Pellissier,28.6,Trabelsi,30.8
TN116053,Le Bardo Sud,Bardo,Tunis,0.32,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.5,Riah,30.8
TN115152,Amilcar,Carthage,Tunis,0.69,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.6,Trabelsi,47.6
TN115153,Carthage Byrsa,Carthage,Tunis,3.45,Ouled Khiar,Oulad Khiar,1853 Pellissier,41.5,Trabelsi,46.6
TN115154,Carthage Plage,Carthage,Tunis,1.87,Ouled Khiar,Oulad Khiar,1853 Pellissier,41.4,Trabelsi,47.2
TN115156,Cite Mohamed Ali,Carthage,Tunis,0.67,Ouled Khiar,Oulad Khiar,1853 Pellissier,40.4,Trabelsi,45.5
TN115155,Le Jasmin,Carthage,Tunis,0.16,Ouled Khiar,Oulad Khiar,1853 Pellissier,39.9,Trabelsi,45.4
TN115151,Sidi Bou Said,Carthage,Tunis,1.49,Ouled Khiar,Oulad Khiar,1853 Pellissier,44.2,Trabelsi,48.5
TN115955,Ali Belhouane,Cité El Khadra,Tunis,0.53,Ouled Khiar,Oulad Khiar,1853 Pellissier,33.1,Trabelsi,35.5
TN115951,Cite El Khadra,Cité El Khadra,Tunis,0.29,Ouled Khiar,Oulad Khiar,1853 Pellissier,32.6,Trabelsi,35.3
TN115952,Cite Jardin,Cité El Khadra,Tunis,0.9,Ouled Khiar,Oulad Khiar,1853 Pellissier,31.7,Trabelsi,34.8
TN115953,Ech-Charguia,Cité El Khadra,Tunis,10.55,Ouled Khiar,Oulad Khiar,1853 Pellissier,35.5,Trabelsi,37.8
TN115957,El Bouhaira,Cité El Khadra,Tunis,19.92,Ouled Khiar,Oulad Khiar,1853 Pellissier,33.5,Riah,38.6
TN115956,Farhat Hached,Cité El Khadra,Tunis,0.67,Ouled Khiar,Oulad Khiar,1853 Pellissier,32.6,Trabelsi,35.8
TN115958,Hay Es Salem,Cité El Khadra,Tunis,2.77,Ouled Khiar,Oulad Khiar,1853 Pellissier,33.3,Trabelsi,35.0
TN115954,Khereiddine Pacha,Cité El Khadra,Tunis,1.2,Ouled Khiar,Oulad Khiar,1853 Pellissier,31.3,Trabelsi,35.4
TN115851,01 Juin,El Menzah,Tunis,2.91,Ouled Khiar,Oulad Khiar,1853 Pellissier,31.4,Trabelsi,33.7
TN115853,El Fath,El Menzah,Tunis,1.49,Trabelsi,Trabelsi,1881 Lasailly,30.0,Ouled Khiar,32.1
TN115854,El Manar,El Menzah,Tunis,3.04,Trabelsi,Trabelsi,1881 Lasailly,31.6,Ouled Khiar,32.4
TN115855,El Manar (1),El Menzah,Tunis,1.56,Ouled Khiar,Oulad Khiar,1853 Pellissier,31.1,Trabelsi,31.3
TN115852,El Menzah,El Menzah,Tunis,1.01,Ouled Khiar,Oulad Khiar,1853 Pellissier,32.7,Trabelsi,33.6
TN116552,Bou-Gatfa,El Ouardia,Tunis,0.46,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.0,Riah,32.2
TN116554,Cite El Izdihar,El Ouardia,Tunis,0.43,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.4,Riah,31.6
TN116555,Cite Mohamed Ali,El Ouardia,Tunis,0.5,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.1,Riah,31.6
TN116551,El Ouardia,El Ouardia,Tunis,1.36,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.5,Riah,30.7
TN116556,Sidi Belhassen,El Ouardia,Tunis,0.79,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.2,Riah,32.2
TN116553,Tahar Sfar,El Ouardia,Tunis,0.47,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.9,Riah,30.9
TN115755,El Hadika,El Tahrir,Tunis,0.5,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.5,Trabelsi,30.5
TN115751,Ettahrir (1),El Tahrir,Tunis,0.25,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.4,Trabelsi,29.7
TN115752,Ettahrir (2),El Tahrir,Tunis,0.38,Trabelsi,Trabelsi,1881 Lasailly,29.4,Ouled Khiar,30.0
TN115753,Ettahrir (3),El Tahrir,Tunis,0.32,Ouled Khiar,Oulad Khiar,1853 Pellissier,29.6,Trabelsi,30.1
TN115754,Ettahrir Superieur,El Tahrir,Tunis,0.23,Trabelsi,Trabelsi,1881 Lasailly,29.0,Ouled Khiar,30.3
TN116256,Bach-Hamba,Ezzouhour,Tunis,0.94,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.2,Riah,29.6
TN116255,Cite Tayarane,Ezzouhour,Tunis,0.43,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.9,Riah,30.6
TN116253,Es-Saada,Ezzouhour,Tunis,0.4,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.6,Riah,31.3
TN116254,Es-Soumrane,Ezzouhour,Tunis,0.39,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.3,Riah,30.8
TN116251,Ezzouhour,Ezzouhour,Tunis,0.33,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.9,Riah,30.3
TN116252,Ezzouhour IV,Ezzouhour,Tunis,0.31,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.5,Riah,29.6
TN116353,El Akba,Hrairia,Tunis,0.91,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.7,Riah,28.0
TN116354,El Akba Superieur,Hrairia,Tunis,2.83,Ouled Khiar,Oulad Khiar,1853 Pellissier,24.8,Riah,27.0
TN116356,El Antit,Hrairia,Tunis,0.23,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.1,Riah,28.8
TN116357,El Foula,Hrairia,Tunis,0.48,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.8,Riah,28.3
TN116351,El-Hrairia,Hrairia,Tunis,0.47,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.8,Riah,28.9
TN116359,Ezzahrouni,Hrairia,Tunis,1.24,Ouled Khiar,Oulad Khiar,1853 Pellissier,24.7,Riah,27.6
TN116352,Ezzouhour V,Hrairia,Tunis,0.55,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.1,Riah,27.8
TN116355,Ghedir El Golla,Hrairia,Tunis,16.64,Ouled Khiar,Oulad Khiar,1853 Pellissier,23.5,Riah,24.2
TN116358,Tarak Ibn Ziad,Hrairia,Tunis,0.64,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.8,Riah,28.6
TN116852,Ali Bach-Hamba,Jebel Jelloud,Tunis,0.17,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.0,Riah,32.5
TN116854,Cite El Fath,Jebel Jelloud,Tunis,1.41,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.2,Riah,32.2
TN116857,Djebel Djeloud,Jebel Jelloud,Tunis,0.27,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.1,Riah,32.8
TN116856,El Afrane,Jebel Jelloud,Tunis,0.72,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.2,Riah,32.6
TN116853,El Garjouma,Jebel Jelloud,Tunis,0.36,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.5,Riah,32.2
TN116855,Es-Sebkha,Jebel Jelloud,Tunis,1.93,Ouled Khiar,Oulad Khiar,1853 Pellissier,27.6,Riah,33.4
TN116851,Sidi Fathallah,Jebel Jelloud,Tunis,0.41,Ouled Khiar,Oulad Khiar,1853 Pellissier,26.9,Riah,32.9
TN116655,Cite Ennour,Kabaria,Tunis,0.88,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.2,Riah,31.4
TN116651,El Kabaria (1),Kabaria,Tunis,0.43,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.9,Riah,31.5
TN116652,El Kabaria (2),Kabaria,Tunis,0.2,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.4,Riah,31.0
TN116653,El Kabaria (3),Kabaria,Tunis,0.5,Ouled Khiar,Oulad Khiar,1853 Pellissier,25.6,Riah,31.4
TN116654,El Kabaria (4),Kabaria,Tunis,0.63,Ouled Khiar,Oulad Khiar,1853 Pellissier,24.9,Riah,30.8
TN116658,El Mourouj (2),Kabaria,Tunis,1.4,Ouled Khiar,Oulad Khiar,1853 Pellissier,24.3,Riah,30.6
TN116656,Ibn Sina 1,Kabaria,Tunis,0.82,Ouled Khiar,Oulad Khiar,1853 Pellissier,24.9,Riah,30.4
TN116657,Ibn Sina 2,Kabaria,Tunis,5.32,Ouled Khiar,Oulad Khiar,1853 Pellissier,23.5,Riah,29.5
TN116955,Cite Essalama,La Goulette,Tunis,0.21,Ouled Khiar,Oulad Khiar,1853 Pellissier,38.4,Trabelsi,41.7
TN116953,Kheireddine,La Goulette,Tunis,0.95,Ouled Khiar,Oulad Khiar,1853 Pellissier,38.4,Riah,44.5
TN116951,La Goulette,La Goulette,Tunis,1.69,Ouled Khiar,Oulad Khiar,1853 Pellissier,35.7,Riah,41.9
TN116952,La Goulette Casino,La Goulette,Tunis,0.41,Ouled Khiar,Oulad Khiar,1853 Pellissier,37.7,Riah,43.9
TN116954,Taieb Mhiri,La Goulette,Tunis,16.83,Ouled Khiar,Oulad Khiar,1853 Pellissier,37.2,Riah,42.9
TN117160,El Bahr El Azrak,La Marsa,Tunis,7.64,Ouled Khiar,Oulad Khiar,1853 Pellissier,41.8,Trabelsi,43.1
TN117155,Er-Rmila,La Marsa,Tunis,1.35,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.3,Trabelsi,44.1
TN117157,Gammarth,La Marsa,Tunis,6.85,Trabelsi,Trabelsi,1881 Lasailly,43.3,Ouled Khiar,44.4
TN117158,Gammarth Superieur,La Marsa,Tunis,1.19,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.8,Trabelsi,44.9
TN117156,La Marsa El Montazeh,La Marsa,Tunis,1.77,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.1,Trabelsi,46.5
TN117154,La Marsa Erriadh,La Marsa,Tunis,0.41,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.7,Trabelsi,45.2
TN117153,La Marsa Hadayek,La Marsa,Tunis,1.0,Ouled Khiar,Oulad Khiar,1853 Pellissier,42.6,Trabelsi,45.1
TN117152,La Marsa Medina,La Marsa,Tunis,1.27,Ouled Khiar,Oulad Khiar,1853 Pellissier,43.4,Trabelsi,45.9
TN117151,La Marsa Plage,La Marsa,Tunis,8.66,Trabelsi,Trabelsi,1881 Lasailly,45.3,Ouled Khiar,45.9
TN117159,Sidi Daoued,La Marsa,Tunis,1.05,Ouled Khiar,Oulad Khiar,1853 Pellissier,41.2,Trabelsi,45.0
