record_id,title,year,century,confidence,provenance_tier,bbox_west,bbox_east,bbox_north,bbox_south,bbox_source,tunisia_extent_share,orientation,orientation_basis,geometric_class,georef_tier,georef_blockers,scale_class,scan_resolution_class,thematic_layers,n_thematic_layers,content_mappable,inequality_layers,inequality_use,coverage_group,url
bpt6k1505502g,"La Cosmographie universelle de tout le monde en laquelle, suivant les auteurs plus dignes de foy, sont au vray descriptes toutes les parties habitables & non habitables de la terre et de la mer, leurs assiettes & choses qu'elles produisent: puis la description & peincture topographique des régions, la différence de l'air de chacun pays d'où advient la diversité tant de la complexion des hommes que des figures des bestes brutes. Et encor l'origine, noms ou appellations tant modernes qu'anciennes & description de plusieurs villes, citez & isles avec leurs plantz & pourtraictz & sur tout de la France, non encor iusques à present veus ny imprimez. S'y voyent aussi d'avantage, les origines, accroissemens & changemens des monarchies, empires, royaumes, estatz & republiques: ensemble les moeurs, façons de vivre, loix, coustumes, & religion de tous les peuples & natio[n]s du monde: & la succession des papes, cardinaux, archevesques & evesques, chacun en leur diocese, tant anciens que modernes: Avec plusieurs autres choses, le sommaire desquelles se void en la page suivante auteur en partie Munster, mais beaucoup plus augmentée, ornée & enrichie par François de Belle-Forest, Comingeois, tant de ses recerches [sic], comme de l'aide de plusieurs memoires envoyez de diverses villes de France, par hommes amateurs de l'histoire & de leur patrie Avec trois tables, l'une des plantz & pourtraicts des isles et des villes. La seconde, des tiltres & chapitres. Et la troisiesme, de tous les noms propres & des matières co[m]prises en tout l'oeuvre. Tome 1",1575,16th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/bpt6k1505502g
bpt6k3268443,Theatre des principales villes de tout l'Univers. Liber Tertius.,1583,16th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/bpt6k3268443
btv1b550078451,"Geografia di M. Livio Sanuto distinta in XII libri. Né quali oltra l'esplicatione di molti luoghi di Tolemeo e della Bussola e dell'Aguglia si dichiarano le Provincie, Popoli, Regni, Città, Porte, Monti, Fiumi, Laghi e Costumi dell'Africa. Con XII tavole di essa Africa in dissegno di rame : Aggiunti de piu tre Indici da M.Giovan Carlo Saraceni, con Privilegie",1588,16th c.,high,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b550078451
btv1b52510038g,"Cartes generales de toutes les parties du monde, ou les empires, monarchies, republiques, estats, peuples, &c. de l'Asie, de l'Afrique, de l'Europe, & de l'Americque, tant anciens que nouveaux, sont exactement remarqués, & distingués suivant leur estendue. Par le Sieur Sanson d'Abbeville, Geographe ordinaire du Roy",1658,17th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b52510038g
btv1b525039034,Cartes pour les itinéraires et voïages [sic] modernes qui ont esté faits tant par mer que par terre dans toutes les parties du monde et particulierement dans le Levant (Deuxième édition) / Par P. Duval géographe du Roy,1677,17th c.,medium,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,roads,1,no,roads,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b525039034
btv1b55013766v,"[L'Affrique, en plusieurs cartes nouvelles, et exactes, &c. en divers traitez de geographie, et d'histoire. Là où sont descrits succinctement, & avec une belle methode, & facile. ses empires, ses monarchies, ses estats, &c les moeurs, les langues, les religions, le negoce et la richesse de ses peuples, &c. Et ce qu'il y a de plus beau & de plus rare dans toutes ses parties, & dans ses isles. Par le S. Sanson d'Abbeville, Geographe ordinaire du roy]",1706,18th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b55013766v
btv1b53284620q,Plan de l'attaque d'Alicant,1706,18th c.,medium,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,high,settlements,1,no,settlements,indirect,,https://gallica.bnf.fr/ark:/12148/btv1b53284620q
btv1b53237551h,Veüe de l'isle de Tabarque,1740,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,fortifications,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237551h
btv1b532422727,Prospetiva dell' Isola di Tabarca,1742,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,high,fortifications,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532422727
btv1b53098379t,"Nouvelle Carte topographique des Royaumes d'Alger, Tunis, Tripoli, Fez, Maroc et de toutes les côtes de la Méditerranée, dressée pour l'Expédition en Barbarie, par l'armée française, en Mai 1830 / Dressée par Mr. Rigault, Ingr. Géog., ex-capitaine du Génie ; Théâtre de la Guerre",1830,19th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"perspective view, not a plan",very_small,high,coastline_bathymetry,1,no,,none,very_small,https://gallica.bnf.fr/ark:/12148/btv1b53098379t
btv1b53121117c,Chemins de fer de l'Ouenza,1908,20th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"perspective view, not a plan",small,high,railways,1,no,railways,indirect,small,https://gallica.bnf.fr/ark:/12148/btv1b53121117c
bpt6k1100182m,"Atlas colonial français : colonies, protectorats et pays sous mandat / cartes et texte du Commandant P. Pollacchi",1929,20th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,hydrology,1,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k1100182m
bpt6k9117777g,"Inventaire communal 1988. 53, Mayenne / Institut national de la statistique et des études économiques ; Service central des enquêtes et études statistiques",1988,20th c.,unverified,bnf,-5.083,9.550,51.067,41.300,math_data_text,0.000,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; atlas volume: georeference individual plates, not the record",small,low,economy,1,no,economy,indirect,small,https://gallica.bnf.fr/ark:/12148/bpt6k9117777g
btv1b53237547s,Côte de Monestier dans la rade,,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,coastline_bathymetry,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237547s
btv1b532375487,Veüe de la Calle du côté de terre ferme,,18th c.,medium,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,coastline_bathymetry,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375487
btv1b53237556r,Veüe du Capnegre,,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,coastline_bathymetry,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237556r
btv1b532375559,Veüe du moüillage de la Goulette,,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,coastline_bathymetry,1,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b532375559
btv1b84904710,[Castello del bazzaro],1560,16th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"perspective view, not a plan",large,medium,,0,no,,none,large,https://gallica.bnf.fr/ark:/12148/btv1b84904710
btv1b531704111,Presa delle dua galere di Biserta fatta dalle galere della Sacra Relig[io]ne di S. Stefano [ ] / Stefan[o] della Bella f[ecit],1628,17th c.,unverified,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b531704111
btv1b52511195b,Tresor des cartes geographiques des principaux estatz de l'univers [...],1659,17th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b52511195b
btv1b52526874r,"Atlas nouveau contenant toutes les parties du monde ou sont exactement remarqués les Empires, Monarchies Royaumes, Estats Republiques & Peuples qui si trouvent à present. Presenté a Monseigneur le Dauphin par son tres-humble, tres-obeissant et tres-fidele serviteur Hubert Iaillot",1681,17th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b52526874r
bpt6k4324200,L'Europe et ses descriptions Par P. Du Val geographe du Roy. Avec privilege de Sa Majesté,1686,17th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k4324200
bpt6k8726671v,La geographie universelle qui fait voir l'estat présent des 4 parties du monde c'est à dire les religions les coutumes & les richesses des peuples les forces & les gouvernements des estats Ce qui est de plus beau & de plus rare dans chaque region & autres particularités pour sçavoir l'histoire & I'interest des princes. On y a joint le traité du globe Par P. Du-Val geographe ordinaire du Roy. Premiere partie,1688,17th c.,unverified,bnf,,,,,none,,uncertain,pre-1700: portolans and siege views are frequently not north-up,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k8726671v
btv1b84937605,Veue de l'Isle de Tabarqua,1700,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b84937605
btv1b53143340j,Vue de Tunis d'Alger & de Gigeri avec quelques particularitez curieuses touchant les moeurs de leurs habitans & de quelques autres pleuples de barbarie / [Henri Abraham Chatelain},1708,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53143340j
btv1b53247486x,"Atlas ou recüeil de cartes geographiques, dressées sur les nouvelles observations de M[essieu]rs de l'Academie Royale des Sciences, par N. de Fer geographe de sa Majesté Catolique et Monseigneur le Dauphin",1709,18th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53247486x
btv1b53237549p,Vüe de l'isle de Tabarque en Barbarie : dessinée du vaisseau l'Aquilon commandé par M. de Massiac...,1742,18th c.,high,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53237549p
bpt6k316310r,Histoire scientifique et militaire de l'expédition française en Egypte : dédiée au Roi. atlas,1830,19th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k316310r
bpt6k96135733,"Atlas céleste comprenant toutes les cartes de l'ancien atlas (3e éd.) / de Ch. Dien ; rectifié, augmenté et enrichi de cartes nouvelles,... par Camille Flammarion,...",1877,19th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,high,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k96135733
bpt6k5790223v,"Nouvel atlas des colonies françaises : dressé par ordre de l'administration des colonies / par Paul Pelet, ...",1891,19th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k5790223v
bpt6k1100234w,"Nouvel Atlas colonial / par Henri Mager, ,...",1899,19th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"scan resolution low or unknown; no stated scale; atlas volume: georeference individual plates, not the record",unknown,low,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k1100234w
bpt6k11001831,"Atlas des colonies françaises : 27 planches de cartes, texte explicatif, index alphabétique / dressé par ordre du Ministère des Colonies par Paul Pelet",1902,20th c.,unverified,bnf,,,,,none,,presumed_north,European printed cartography after 1700 is north-up by convention,atlas_volume,4_not_georeferenceable,"no stated scale; atlas volume: georeference individual plates, not the record",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/bpt6k11001831
btv1b53284619b,Veue Alican estant mouille,,,medium,bnf,,,,,none,,uncertain,"perspective view: oriented to the viewer, not to north",sketch_view,4_not_georeferenceable,"no stated scale; perspective view, not a plan",unknown,medium,,0,no,,none,,https://gallica.bnf.fr/ark:/12148/btv1b53284619b
