record_id,title,year,scale_denominator,georef_tier,layers,osm_rebuild_score,osm_rebuild,rebuildable_layers,blocked_layers,url
oai:u-bordeaux-montaigne.fr:340435,"Tunisie Flle. N° XXXIX-B5-C33, Nebeur / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1924",1924,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340435
oai:u-bordeaux-montaigne.fr:340451,"Tunisie Flle N° XLIV-B6-C32, Le Kef / dessiné, héliogravé et publié par le Service géographique de l'Armée en 1924 (complété en 1925)",1925,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340451
oai:u-bordeaux-montaigne.fr:340471,"Tunisie Flle. N° LII-B1-C33, Ebba Ksour / dressé, héliogravé et publié par le Service géographique de l'Armée en 1925",1925,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340471
oai:u-bordeaux-montaigne.fr:340494,"Tunisie Flle. N° LXV-B8-C38, Djemmal / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1925)",1925,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340494
oai:u-bordeaux-montaigne.fr:340530,"Tunisie Flle. N° LXXXII-B10-C39, Chebba / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1925)",1925,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340530
oai:u-bordeaux-montaigne.fr:340488,"Tunisie Flle. N° LIX-B8-C32, Kalaat es Senam / dressé, héliogravé et publié par le Service géographique de l'Armée en 1926",1926,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340488
oai:u-bordeaux-montaigne.fr:340492,"Tunisie Flle. N° LXIII-B8-C36, Kairouan / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1927)",1927,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340492
oai:u-bordeaux-montaigne.fr:340496,"Tunisie Flle. N° LXVII-B9-C32, Thala / dressé, héliogravé et publié par Service géographique de l'armée en 1927",1927,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340496
oai:u-bordeaux-montaigne.fr:340510,"Tunisie Flle. N° LXXI-B9-C36, Pavillier / dressé, héliogravé et publié par le Service géographique de l'Armée en 1923 (révision partielle en 1927)",1927,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340510
oai:u-bordeaux-montaigne.fr:340472,"Tunisie Flle. N° LIII-B7-C34, Maktar / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340472
oai:u-bordeaux-montaigne.fr:340489,"Tunisie Flle. N° LX-B8-C33, Aïn El Kseïba / dressé héliogravé et publié par le Service géographique de l'armée en 1928",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340489
oai:u-bordeaux-montaigne.fr:340491,"Tunisie Flle. N° LXII-B8-C35, Pichon / dressé, héliogravé et publié par le Service géographique de l'Armée en 1928",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340491
oai:u-bordeaux-montaigne.fr:340508,"Tunisie Flle. N° LXIX-B9-C34, Sbiba / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340508
oai:u-bordeaux-montaigne.fr:340507,"Tunisie Flle. N° LXVIII-B9-C33, Ksar Tlili / dressé, héliogravé et publié par le Service Géographique de l'Armée en 1928",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340507
oai:u-bordeaux-montaigne.fr:340427,"Tunisie Flle. N° XXXI-B4-C32, Ghardimaou / dressé, héliogravé et publié par le service géographique de l'Armée (complété en 1928)",1928,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340427
oai:u-bordeaux-montaigne.fr:340490,"Tunisie Flle. N° LXI-B8-C34, Rohia-Dj. Barbrou / dressé, héliogravé et publié par le Service géographique de l'Armée en 1929",1929,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340490
oai:u-bordeaux-montaigne.fr:340452,"Tunisie Flle. N° XLV-B6-C33, Les Salines / dressé,héliogravé et publié par le Service géographique de l'Armée en 1924 (révision partielle de 1925), complété en 1929",1929,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340452
oai:u-bordeaux-montaigne.fr:340430,"Tunisie Flle. N° XXXIV-B4-C35, Bou Arada / dressé, héliogravé et publié par le Service géographique de l'Armée (révisé en 1930)",1930,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340430
oai:u-bordeaux-montaigne.fr:340468,"Tunisie Flle. N° L-B6-C38, Halk El Mennzel / dressé, gravé et publié par Service géographique de l'armée (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340468
oai:u-bordeaux-montaigne.fr:340474,"Tunisie Flle. N° LV-B6-C37, Aïne Djeloula / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340474
oai:u-bordeaux-montaigne.fr:340476,"Tunisie Flle. N° LVII-B7-C38, Sousse / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340476
oai:u-bordeaux-montaigne.fr:340495,"Tunisie Flle. N° LXVI-B8-C39, Moknine / dressé, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340495
oai:u-bordeaux-montaigne.fr:340455,"Tunisie Flle. N° LXVIII-B6-C36, Djebibina / dressé, héliogravé et publié par le Service géographique de l'armée (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340455
oai:u-bordeaux-montaigne.fr:340512,"Tunisie Flle. N° LXXIII-B9-C38, Kerker / dessiné, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340512
oai:u-bordeaux-montaigne.fr:340529,"Tunisie Flle. N° LXXXI-B10-C38, El Djem / dessiné, héliogravé et publié par le Service Géographique de l'Armée (Complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340529
oai:u-bordeaux-montaigne.fr:340456,"Tunisie Flle. N° XLIX-B6-C37, Sidi Bou Ali / dressé, gravé et publié par le Service géographique de l'Armée (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340456
oai:u-bordeaux-montaigne.fr:340453,"Tunisie Flle. N° XLVI-B6-C34, Siliana / dressé, héliogravé et publié par le Service géographique de l'Armée en 1926 (complété en 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340453
oai:u-bordeaux-montaigne.fr:340413,"Tunisie Flle. N° XXVII-B3-C35, Medjez-el-Bab / dressé, heliogravé et publié par Service géographique de l'armée",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340413
oai:u-bordeaux-montaigne.fr:340433,"Tunisie Flle. N° XXXVII-B4-C38, Hammamet / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340433
oai:u-bordeaux-montaigne.fr:340354,"Tunisie Flle. N°I-B00-C34, Kef Abbed / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1931) ; les travaux sur le terrain ont été exécutés par Mr. Vicq [en] 1897",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340354
oai:u-bordeaux-montaigne.fr:340414,"Tunisie Flle. n°XXVIII-B3-C36, Oudna / dressé, gravé et publié par le service géographique de l'Armée (révision de 1931)",1931,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340414
oai:u-bordeaux-montaigne.fr:340372,"Tunisie Flle. N° VIII - B 0 - C 38, Sidi Daoud / dressé, héliogravé et publié par Service géographique de l'armée (révision de 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340372
oai:u-bordeaux-montaigne.fr:340389,"Tunisie Flle. N° XIV-B 1-C 37, La Marsa / dressé, gravé et publié par Service géographique de l'armée (révision de 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340389
oai:u-bordeaux-montaigne.fr:340391,"Tunisie Flle. N° XV-B 1-C 38, Tazoghrane / dressé, héliogravé et publié par Service géographique de l'armée (révisé en 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340391
oai:u-bordeaux-montaigne.fr:340393,"Tunisie Flle. N° XVIII-B2-C34, Béja / dressé, héliogravé et publié par le Service géographique de l'Armée (révision de 1902) (complété en 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340393
oai:u-bordeaux-montaigne.fr:340407,"Tunisie Flle. N° XXI-B2-C37, La Goulette / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340407
oai:u-bordeaux-montaigne.fr:340410,"Tunisie Flle. N° XXII-B2-C38, Menzel Bou Zelfa / dressé, heliogravé et publié par le Service géographique de l'armée (révision de 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340410
oai:u-bordeaux-montaigne.fr:340416,"Tunisie Flle. N° XXX-B3-C38, Nabeul / dressé, gravé et publié par Service géographique de l'armée, révision de 1932",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340416
oai:u-bordeaux-montaigne.fr:340429,"Tunisie Flle. N° XXXIII-B4-C34, Teboursouk / dressé, héliogravé et publié par le Service géographique de l'Armée (complété en 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340429
oai:u-bordeaux-montaigne.fr:340431,"Tunisie Flle. N° XXXV-B4-C36, Zaghouan / dressé, gravé et publié par le Service géographique de l'Armée (révision de 1902), (complétée en 1932)",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340431
oai:u-bordeaux-montaigne.fr:340432,"Tunisie Flle. N° XXXVI-B4-C37, Bou Ficha / Dressé, héliogravé et publié par Service géographique de l'armée, levés de 1893, révisés en 1932 et levés de 1930",1932,50000,1_direct,wells_springs | shrines_marabouts | forts_ksour | ruins_henchirs | rural_settlement | tracks | vegetation | contours | wadis,0.25,little,,,https://1886.u-bordeaux-montaigne.fr/s/1886/item/340432
